parity,blood_calcium,blood_phosphorus,bcs,days_to_calving,milk_yield_day1,activity_level,dcad,stage
1,9.0,5.5,3.0,30,36.17,97.19,-30.0,Subclinical
1,9.0,5.5,3.0,30,28.92,95.54,-30.0,Subclinical
1,8.6,5.5,3.0,30,33.92,87.03,-30.0,Mild
1,8.6,5.5,3.0,30,32.42,93.27,-30.0,Mild
1,9.0,5.5,3.0,2,36.42,100.0,-30.0,Subclinical
1,9.0,5.5,3.0,3,33.17,100.0,-30.0,Subclinical
1,9.0,5.5,3.0,30,40.0,100.0,-30.0,Subclinical
1,9.0,5.5,3.0,30,32.75,91.49,-30.0,Subclinical
1,9.0,5.5,3.0,30,34.92,96.79,-30.0,Subclinical
1,8.2,5.5,3.0,0,56.42,100.0,-30.0,Moderate
1,9.0,5.5,3.0,30,38.0,92.23,-30.0,Subclinical
1,9.0,5.5,3.0,30,42.42,100.0,-30.0,Subclinical
1,9.0,5.5,3.0,30,33.5,100.0,-30.0,Subclinical
1,8.6,5.5,3.0,30,36.92,100.0,-30.0,Mild
1,8.6,5.5,3.0,30,18.0,100.0,-30.0,Mild
1,9.0,5.5,3.0,30,39.0,96.18,-30.0,Subclinical
1,8.6,5.5,3.0,30,38.08,97.44,-30.0,Mild
1,9.0,5.5,3.0,30,41.42,96.48,-30.0,Subclinical
1,9.0,5.5,3.0,30,35.67,95.36,-30.0,Subclinical
1,8.6,5.5,3.0,30,35.5,89.69,-30.0,Mild
1,8.6,5.5,3.0,30,34.08,94.1,-30.0,Mild
1,9.0,5.5,3.0,30,39.33,94.89,-30.0,Subclinical
1,7.8,5.5,3.0,18,18.0,17.4,-30.0,Critical
1,9.0,5.5,3.0,19,18.0,69.83,-30.0,Subclinical
2,8.2,5.5,3.0,6,42.17,100.0,-30.0,Moderate
2,8.6,5.5,3.0,2,37.83,100.0,-30.0,Mild
2,8.2,5.5,3.0,18,42.25,100.0,-30.0,Moderate
2,8.2,5.5,3.0,14,35.75,100.0,-30.0,Moderate
2,7.4,5.5,3.0,0,18.0,100.0,-30.0,Critical
2,8.6,5.5,3.0,21,42.42,100.0,-30.0,Mild
2,8.6,5.5,3.0,5,40.25,100.0,-30.0,Mild
2,8.6,5.5,3.0,10,47.92,100.0,-30.0,Mild
2,8.2,5.5,3.0,19,44.0,100.0,-30.0,Moderate
2,8.2,5.5,3.0,11,42.33,100.0,-30.0,Moderate
2,8.6,5.5,3.0,1,37.75,100.0,-30.0,Mild
2,8.6,5.5,3.0,3,41.0,100.0,-30.0,Mild
2,8.6,5.5,3.0,7,45.08,100.0,-30.0,Mild
2,8.6,5.5,3.0,20,50.67,100.0,-30.0,Mild
2,8.2,5.5,3.0,9,45.92,100.0,-30.0,Moderate
2,8.2,5.5,3.0,8,43.83,100.0,-30.0,Moderate
2,8.6,5.5,3.0,15,41.58,100.0,-30.0,Mild
2,8.2,5.5,3.0,12,43.67,100.0,-30.0,Moderate
2,8.6,5.5,3.0,17,47.25,100.0,-30.0,Mild
2,8.6,5.5,3.0,4,32.83,100.0,-30.0,Mild
2,8.2,5.5,3.0,16,40.58,100.0,-30.0,Moderate
2,8.2,5.5,3.0,13,37.33,100.0,-30.0,Moderate
1,9.0,5.5,3.0,12,28.75,100.0,-30.0,Subclinical
1,8.6,5.5,3.0,5,31.58,96.82,-30.0,Mild
1,8.6,5.5,3.0,10,29.17,99.67,-30.0,Mild
1,8.6,5.5,3.0,8,30.75,99.64,-30.0,Mild
1,8.6,5.5,3.0,2,26.0,99.5,-30.0,Mild
1,9.0,5.5,3.0,13,25.33,100.0,-30.0,Subclinical
1,8.6,5.5,3.0,16,27.67,91.07,-30.0,Mild
1,8.6,5.5,3.0,19,29.42,100.0,-30.0,Mild
1,8.6,5.5,3.0,11,23.67,93.58,-30.0,Mild
1,8.6,5.5,3.0,4,25.92,98.09,-30.0,Mild
1,9.0,5.5,3.0,17,32.83,98.39,-30.0,Subclinical
1,8.6,5.5,3.0,3,28.67,99.54,-30.0,Mild
1,8.6,5.5,3.0,21,28.5,100.0,-30.0,Mild
1,8.6,5.5,3.0,20,29.58,100.0,-30.0,Mild
1,8.6,5.5,3.0,9,27.5,94.57,-30.0,Mild
1,9.0,5.5,3.0,1,27.25,100.0,-30.0,Subclinical
1,8.6,5.5,3.0,18,26.5,100.0,-30.0,Mild
1,7.8,5.5,3.0,0,18.0,100.0,-30.0,Critical
1,8.6,5.5,3.0,15,30.0,95.02,-30.0,Mild
1,9.0,5.5,3.0,14,25.08,99.6,-30.0,Subclinical
1,8.6,5.5,3.0,7,25.58,94.72,-30.0,Mild
1,8.6,5.5,3.0,6,18.75,91.67,-30.0,Mild
1,9.0,5.5,3.0,8,31.42,99.98,-30.0,Subclinical
1,9.0,5.5,3.0,5,26.17,100.0,-30.0,Subclinical
1,7.4,5.5,3.0,19,18.0,15.37,-30.0,Critical
1,8.6,5.5,3.0,12,36.08,96.18,-30.0,Mild
1,9.0,5.5,3.0,16,35.67,100.0,-30.0,Subclinical
1,9.0,5.5,3.0,1,41.17,100.0,-30.0,Subclinical
1,8.6,5.5,3.0,14,33.5,98.8,-30.0,Mild
1,9.0,5.5,3.0,18,30.5,100.0,-30.0,Subclinical
1,8.6,5.5,3.0,6,27.67,100.0,-30.0,Mild
1,8.6,5.5,3.0,15,27.83,91.64,-30.0,Mild
1,9.0,5.5,3.0,4,37.0,100.0,-30.0,Subclinical
1,8.6,5.5,3.0,9,33.75,97.8,-30.0,Mild
1,8.6,5.5,3.0,11,27.42,97.43,-30.0,Mild
1,8.6,5.5,3.0,13,34.83,100.0,-30.0,Mild
1,8.6,5.5,3.0,3,33.0,94.78,-30.0,Mild
1,9.0,5.5,3.0,2,33.5,98.39,-30.0,Subclinical
1,9.0,5.5,3.0,7,31.83,96.19,-30.0,Subclinical
1,7.8,5.5,3.0,0,18.0,100.0,-30.0,Critical
1,9.0,5.5,3.0,10,40.5,100.0,-30.0,Subclinical
1,8.6,5.5,3.0,17,31.08,92.4,-30.0,Mild
1,8.6,5.5,3.0,3,18.0,100.0,-30.0,Mild
1,9.0,5.5,3.0,19,18.0,100.0,-30.0,Subclinical
1,8.6,5.5,3.0,5,18.0,87.23,-30.0,Mild
1,8.6,5.5,3.0,4,18.0,91.87,-30.0,Mild
1,8.6,5.5,3.0,11,18.0,100.0,-30.0,Mild
1,8.6,5.5,3.0,14,18.0,100.0,-30.0,Mild
1,8.6,5.5,3.0,6,18.0,92.53,-30.0,Mild
1,8.6,5.5,3.0,9,18.0,100.0,-30.0,Mild
1,8.6,5.5,3.0,17,18.0,100.0,-30.0,Mild
1,8.6,5.5,3.0,20,18.0,100.0,-30.0,Mild
1,8.6,5.5,3.0,7,18.0,99.87,-30.0,Mild
1,8.6,5.5,3.0,13,18.0,100.0,-30.0,Mild
1,8.6,5.5,3.0,8,18.0,100.0,-30.0,Mild
1,8.6,5.5,3.0,18,18.0,100.0,-30.0,Mild
1,8.6,5.5,3.0,15,18.0,100.0,-30.0,Mild
1,8.6,5.5,3.0,12,18.0,100.0,-30.0,Mild
1,9.0,5.5,3.0,1,18.0,100.0,-30.0,Subclinical
1,9.0,5.5,3.0,21,18.0,100.0,-30.0,Subclinical
1,8.6,5.5,3.0,10,18.0,100.0,-30.0,Mild
1,8.2,5.5,3.0,0,18.0,100.0,-30.0,Moderate
1,8.6,5.5,3.0,16,18.0,100.0,-30.0,Mild
1,8.6,5.5,3.0,2,18.0,86.5,-30.0,Mild
2,8.2,5.5,3.0,6,36.08,94.54,-30.0,Moderate
2,8.2,5.5,3.0,15,34.08,88.56,-30.0,Moderate
2,8.2,5.5,3.0,17,30.75,88.95,-30.0,Moderate
2,8.2,5.5,3.0,18,29.92,87.86,-30.0,Moderate
2,8.2,5.5,3.0,16,37.25,84.92,-30.0,Moderate
2,8.6,5.5,3.0,20,38.58,92.63,-30.0,Mild
2,8.2,5.5,3.0,14,46.83,97.94,-30.0,Moderate
2,8.2,5.5,3.0,7,38.17,95.69,-30.0,Moderate
2,8.2,5.5,3.0,8,35.42,94.71,-30.0,Moderate
2,8.6,5.5,3.0,12,42.42,100.0,-30.0,Mild
2,8.2,5.5,3.0,13,44.92,95.37,-30.0,Moderate
2,8.6,5.5,3.0,2,32.33,100.0,-30.0,Mild
2,8.6,5.5,3.0,21,37.25,92.26,-30.0,Mild
2,7.4,5.5,3.0,0,18.0,100.0,-30.0,Critical
2,8.6,5.5,3.0,1,33.5,99.06,-30.0,Mild
2,8.2,5.5,3.0,11,39.08,93.76,-30.0,Moderate
2,8.6,5.5,3.0,5,39.17,95.42,-30.0,Mild
2,8.2,5.5,3.0,10,41.58,92.89,-30.0,Moderate
2,8.6,5.5,3.0,19,40.25,100.0,-30.0,Mild
2,8.6,5.5,3.0,3,35.42,99.93,-30.0,Mild
2,8.6,5.5,3.0,4,31.42,100.0,-30.0,Mild
2,8.2,5.5,3.0,9,35.5,91.04,-30.0,Moderate
2,8.2,5.5,3.0,15,32.58,100.0,-30.0,Moderate
2,8.6,5.5,3.0,6,35.08,100.0,-30.0,Mild
2,8.6,5.5,3.0,7,27.75,97.29,-30.0,Mild
2,8.6,5.5,3.0,9,35.08,100.0,-30.0,Mild
2,8.6,5.5,3.0,10,24.0,98.67,-30.0,Mild
2,8.6,5.5,3.0,2,33.08,100.0,-30.0,Mild
2,8.6,5.5,3.0,1,41.0,100.0,-30.0,Mild
2,8.6,5.5,3.0,5,32.33,100.0,-30.0,Mild
2,8.6,5.5,3.0,12,29.0,100.0,-30.0,Mild
2,8.2,5.5,3.0,8,27.33,99.03,-30.0,Moderate
2,8.2,5.5,3.0,13,30.08,100.0,-30.0,Moderate
2,8.6,5.5,3.0,11,33.17,100.0,-30.0,Mild
2,8.6,5.5,3.0,18,33.83,95.21,-30.0,Mild
2,8.2,5.5,3.0,14,31.67,100.0,-30.0,Moderate
2,8.6,5.5,3.0,19,33.08,100.0,-30.0,Mild
2,7.4,5.5,3.0,0,18.0,100.0,-30.0,Critical
2,8.2,5.5,3.0,3,33.92,95.21,-30.0,Moderate
2,8.6,5.5,3.0,4,33.0,100.0,-30.0,Mild
2,8.6,5.5,3.0,21,26.83,93.26,-30.0,Mild
2,8.2,5.5,3.0,16,30.75,97.43,-30.0,Moderate
2,8.6,5.5,3.0,17,33.0,100.0,-30.0,Mild
2,8.6,5.5,3.0,20,22.0,96.0,-30.0,Mild
1,8.6,5.5,3.0,30,18.0,63.23,-30.0,Mild
1,8.6,5.5,3.0,30,18.0,62.97,-30.0,Mild
1,8.2,5.5,3.0,30,18.0,51.1,-30.0,Moderate
1,8.2,5.5,3.0,30,18.0,45.87,-30.0,Moderate
1,8.6,5.5,3.0,30,18.0,67.5,-30.0,Mild
1,8.2,5.5,3.0,30,18.0,53.4,-30.0,Moderate
1,8.2,5.5,3.0,30,18.0,59.47,-30.0,Moderate
1,8.2,5.5,3.0,30,18.0,51.67,-30.0,Moderate
1,9.0,5.5,3.0,30,18.0,60.67,-30.0,Subclinical
1,8.2,5.5,3.0,30,18.0,47.43,-30.0,Moderate
1,8.2,5.5,3.0,30,18.0,56.57,-30.0,Moderate
1,8.2,5.5,3.0,30,18.0,46.7,-30.0,Moderate
1,8.2,5.5,3.0,30,18.0,45.53,-30.0,Moderate
1,8.2,5.5,3.0,0,18.0,100.0,-30.0,Moderate
1,8.6,5.5,3.0,30,18.0,67.77,-30.0,Mild
1,7.8,5.5,3.0,30,18.0,33.83,-30.0,Critical
1,8.6,5.5,3.0,30,18.0,100.0,-30.0,Mild
1,8.2,5.5,3.0,30,18.0,46.27,-30.0,Moderate
1,9.0,5.5,3.0,30,18.0,100.0,-30.0,Subclinical
1,8.2,5.5,3.0,30,18.0,47.43,-30.0,Moderate
1,8.6,5.5,3.0,30,18.0,65.2,-30.0,Mild
1,8.2,5.5,3.0,30,18.0,59.8,-30.0,Moderate
1,8.2,5.5,3.0,30,18.0,54.33,-30.0,Moderate
2,8.6,5.5,3.0,5,39.5,96.53,-30.0,Mild
2,8.6,5.5,3.0,1,44.0,94.79,-30.0,Mild
2,8.6,5.5,3.0,2,45.08,96.6,-30.0,Mild
2,7.4,5.5,3.0,0,18.0,100.0,-30.0,Critical
2,8.6,5.5,3.0,11,44.67,95.56,-30.0,Mild
2,8.6,5.5,3.0,7,41.92,97.92,-30.0,Mild
2,8.6,5.5,3.0,10,45.25,92.64,-30.0,Mild
2,8.6,5.5,3.0,13,44.92,99.17,-30.0,Mild
2,8.6,5.5,3.0,17,46.33,100.0,-30.0,Mild
2,8.6,5.5,3.0,18,29.42,100.0,-30.0,Mild
2,8.2,5.5,3.0,20,35.5,100.0,-30.0,Moderate
2,8.6,5.5,3.0,16,39.58,99.1,-30.0,Mild
2,8.6,5.5,3.0,14,40.75,100.0,-30.0,Mild
2,8.6,5.5,3.0,9,38.92,99.51,-30.0,Mild
2,8.6,5.5,3.0,21,42.17,100.0,-30.0,Mild
2,8.6,5.5,3.0,12,36.67,100.0,-30.0,Mild
2,8.6,5.5,3.0,19,40.25,100.0,-30.0,Mild
2,8.6,5.5,3.0,15,44.33,96.94,-30.0,Mild
2,8.6,5.5,3.0,3,44.58,93.89,-30.0,Mild
2,8.6,5.5,3.0,8,46.08,100.0,-30.0,Mild
2,8.6,5.5,3.0,6,40.5,98.33,-30.0,Mild
2,8.6,5.5,3.0,4,46.42,98.33,-30.0,Mild
2,8.6,5.5,3.0,3,31.0,100.0,-30.0,Mild
2,8.6,5.5,3.0,10,29.58,100.0,-30.0,Mild
2,8.6,5.5,3.0,1,28.25,100.0,-30.0,Mild
2,8.2,5.5,3.0,14,29.92,100.0,-30.0,Moderate
2,8.2,5.5,3.0,5,33.5,100.0,-30.0,Moderate
2,8.2,5.5,3.0,20,38.25,99.03,-30.0,Moderate
2,7.4,5.5,3.0,0,18.0,100.0,-30.0,Critical
2,8.6,5.5,3.0,16,38.25,100.0,-30.0,Mild
2,8.2,5.5,3.0,17,28.5,95.49,-30.0,Moderate
2,8.2,5.5,3.0,6,26.75,100.0,-30.0,Moderate
2,8.2,5.5,3.0,18,35.42,100.0,-30.0,Moderate
2,8.6,5.5,3.0,4,30.83,100.0,-30.0,Mild
2,8.2,5.5,3.0,12,31.08,100.0,-30.0,Moderate
2,8.6,5.5,3.0,7,42.0,100.0,-30.0,Mild
2,8.2,5.5,3.0,19,32.17,93.1,-30.0,Moderate
2,8.6,5.5,3.0,8,32.42,100.0,-30.0,Mild
2,8.2,5.5,3.0,15,34.42,99.68,-30.0,Moderate
2,8.2,5.5,3.0,21,25.42,95.5,-30.0,Moderate
2,8.6,5.5,3.0,2,25.17,100.0,-30.0,Mild
2,8.6,5.5,3.0,13,41.08,99.24,-30.0,Mild
2,8.6,5.5,3.0,11,41.17,100.0,-30.0,Mild
2,8.6,5.5,3.0,9,30.83,100.0,-30.0,Mild
2,8.2,5.5,3.0,18,31.08,96.27,-30.0,Moderate
2,8.6,5.5,3.0,19,33.0,95.92,-30.0,Mild
2,8.6,5.5,3.0,4,35.42,96.52,-30.0,Mild
2,8.2,5.5,3.0,13,33.92,97.19,-30.0,Moderate
2,8.2,5.5,3.0,5,34.75,96.16,-30.0,Moderate
2,7.4,5.5,3.0,0,18.0,100.0,-30.0,Critical
2,8.6,5.5,3.0,1,26.83,97.53,-30.0,Mild
2,8.6,5.5,3.0,20,32.42,93.27,-30.0,Mild
2,8.6,5.5,3.0,15,34.33,100.0,-30.0,Mild
2,8.6,5.5,3.0,16,39.83,96.23,-30.0,Mild
2,8.2,5.5,3.0,10,41.17,91.56,-30.0,Moderate
2,8.6,5.5,3.0,8,33.58,100.0,-30.0,Mild
2,8.6,5.5,3.0,11,37.83,94.21,-30.0,Mild
2,8.6,5.5,3.0,17,39.0,96.08,-30.0,Mild
2,8.6,5.5,3.0,7,26.42,100.0,-30.0,Mild
2,8.6,5.5,3.0,14,38.25,100.0,-30.0,Mild
2,8.6,5.5,3.0,21,37.5,99.0,-30.0,Mild
2,8.6,5.5,3.0,12,34.67,96.63,-30.0,Mild
2,8.2,5.5,3.0,6,38.67,95.74,-30.0,Moderate
2,8.6,5.5,3.0,9,37.08,100.0,-30.0,Mild
2,8.2,5.5,3.0,2,37.58,94.31,-30.0,Moderate
2,8.6,5.5,3.0,3,34.33,98.37,-30.0,Mild
2,8.2,5.5,3.0,4,28.67,96.24,-30.0,Moderate
2,8.2,5.5,3.0,13,28.33,92.02,-30.0,Moderate
2,8.2,5.5,3.0,3,26.33,93.37,-30.0,Moderate
2,8.6,5.5,3.0,14,34.33,100.0,-30.0,Mild
2,8.2,5.5,3.0,1,30.08,96.09,-30.0,Moderate
2,8.6,5.5,3.0,19,31.92,98.96,-30.0,Mild
2,8.2,5.5,3.0,11,25.67,88.52,-30.0,Moderate
2,8.6,5.5,3.0,10,35.42,100.0,-30.0,Mild
2,8.2,5.5,3.0,17,33.42,100.0,-30.0,Moderate
2,8.6,5.5,3.0,7,33.5,94.78,-30.0,Mild
2,8.2,5.5,3.0,8,29.42,94.3,-30.0,Moderate
2,8.2,5.5,3.0,2,26.92,96.71,-30.0,Moderate
2,8.6,5.5,3.0,20,29.33,100.0,-30.0,Mild
2,8.6,5.5,3.0,21,30.0,100.0,-30.0,Mild
2,8.2,5.5,3.0,16,26.58,99.07,-30.0,Moderate
2,8.6,5.5,3.0,15,35.83,98.57,-30.0,Mild
2,8.6,5.5,3.0,12,29.0,100.0,-30.0,Mild
2,7.4,5.5,3.0,0,18.0,100.0,-30.0,Critical
2,8.6,5.5,3.0,5,30.92,100.0,-30.0,Mild
2,8.2,5.5,3.0,6,28.58,92.43,-30.0,Moderate
2,8.2,5.5,3.0,18,28.08,98.78,-30.0,Moderate
2,8.2,5.5,3.0,9,29.58,93.51,-30.0,Moderate
1,8.6,5.5,3.0,2,39.83,96.81,-30.0,Mild
1,9.0,5.5,3.0,1,38.5,100.0,-30.0,Subclinical
1,9.0,5.5,3.0,5,34.5,100.0,-30.0,Subclinical
1,7.8,5.5,3.0,0,18.0,100.0,-30.0,Critical
1,9.0,5.5,3.0,4,46.25,100.0,-30.0,Subclinical
1,9.0,5.5,3.0,7,42.08,100.0,-30.0,Subclinical
1,9.0,5.5,3.0,6,42.17,100.0,-30.0,Subclinical
1,8.6,5.5,3.0,10,15.33,48.07,-30.0,Mild
1,9.0,5.5,3.0,9,36.25,100.0,-30.0,Subclinical
1,8.6,5.5,3.0,8,39.17,98.82,-30.0,Mild
1,8.6,5.5,3.0,3,30.83,100.0,-30.0,Mild
1,9.0,5.5,3.0,5,24.58,98.38,-30.0,Subclinical
1,9.0,5.5,3.0,3,10.67,64.71,-30.0,Subclinical
1,8.6,5.5,3.0,6,30.0,92.4,-30.0,Mild
1,9.0,5.5,3.0,12,30.92,93.28,-30.0,Subclinical
1,8.6,5.5,3.0,7,24.42,91.38,-30.0,Mild
1,9.0,5.5,3.0,9,26.25,96.47,-30.0,Subclinical
1,9.0,5.5,3.0,13,29.17,93.24,-30.0,Subclinical
1,8.6,5.5,3.0,11,32.25,91.93,-30.0,Mild
1,9.0,5.5,3.0,10,34.17,100.0,-30.0,Subclinical
1,8.6,5.5,3.0,14,15.33,55.23,-30.0,Mild
1,7.8,5.5,3.0,0,18.0,100.0,-30.0,Critical
1,8.6,5.5,3.0,4,20.42,89.89,-30.0,Mild
1,9.0,5.5,3.0,2,23.0,90.96,-30.0,Subclinical
1,9.0,5.5,3.0,1,29.75,98.96,-30.0,Subclinical
1,9.0,5.5,3.0,8,28.42,100.0,-30.0,Subclinical
2,8.2,5.5,3.0,21,34.58,95.57,-30.0,Moderate
2,8.2,5.5,3.0,2,26.58,95.52,-30.0,Moderate
2,8.6,5.5,3.0,3,36.58,100.0,-30.0,Mild
2,8.2,5.5,3.0,15,33.67,100.0,-30.0,Moderate
2,8.6,5.5,3.0,10,35.83,100.0,-30.0,Mild
2,8.6,5.5,3.0,13,35.33,100.0,-30.0,Mild
2,8.2,5.5,3.0,14,41.92,100.0,-30.0,Moderate
2,7.4,5.5,3.0,0,18.0,100.0,-30.0,Critical
2,8.2,5.5,3.0,16,32.17,100.0,-30.0,Moderate
2,8.6,5.5,3.0,11,37.25,100.0,-30.0,Mild
2,8.2,5.5,3.0,19,31.75,100.0,-30.0,Moderate
2,8.2,5.5,3.0,20,41.67,100.0,-30.0,Moderate
2,8.6,5.5,3.0,8,37.75,100.0,-30.0,Mild
2,8.2,5.5,3.0,12,33.75,98.66,-30.0,Moderate
2,8.6,5.5,3.0,18,42.92,100.0,-30.0,Mild
2,8.2,5.5,3.0,7,34.17,97.13,-30.0,Moderate
2,8.6,5.5,3.0,1,35.42,99.36,-30.0,Mild
2,8.2,5.5,3.0,17,36.83,100.0,-30.0,Moderate
2,8.6,5.5,3.0,4,32.0,100.0,-30.0,Mild
2,8.2,5.5,3.0,5,33.67,100.0,-30.0,Moderate
2,8.6,5.5,3.0,6,28.17,100.0,-30.0,Mild
2,8.2,5.5,3.0,9,36.17,100.0,-30.0,Moderate
2,8.6,5.5,3.0,19,28.25,100.0,-30.0,Mild
2,8.6,5.5,3.0,11,31.08,100.0,-30.0,Mild
2,8.6,5.5,3.0,15,26.83,100.0,-30.0,Mild
2,8.6,5.5,3.0,3,32.67,100.0,-30.0,Mild
2,8.6,5.5,3.0,10,30.08,100.0,-30.0,Mild
2,8.6,5.5,3.0,8,24.83,99.67,-30.0,Mild
2,8.6,5.5,3.0,13,23.08,96.17,-30.0,Mild
2,8.6,5.5,3.0,1,24.17,98.33,-30.0,Mild
2,8.6,5.5,3.0,2,27.08,100.0,-30.0,Mild
2,8.6,5.5,3.0,12,23.0,74.23,-30.0,Mild
2,8.6,5.5,3.0,6,32.5,100.0,-30.0,Mild
2,8.6,5.5,3.0,14,25.5,100.0,-30.0,Mild
2,8.6,5.5,3.0,9,28.33,100.0,-30.0,Mild
2,8.6,5.5,3.0,16,26.58,100.0,-30.0,Mild
2,8.6,5.5,3.0,17,39.92,100.0,-30.0,Mild
2,8.6,5.5,3.0,7,31.5,100.0,-30.0,Mild
2,8.6,5.5,3.0,4,30.5,100.0,-30.0,Mild
2,8.6,5.5,3.0,18,32.58,100.0,-30.0,Mild
2,8.6,5.5,3.0,21,26.58,100.0,-30.0,Mild
2,8.6,5.5,3.0,5,30.25,100.0,-30.0,Mild
2,8.6,5.5,3.0,20,32.17,100.0,-30.0,Mild
2,8.6,5.5,3.0,8,31.33,100.0,-30.0,Mild
2,8.6,5.5,3.0,19,26.42,95.52,-30.0,Mild
2,8.6,5.5,3.0,9,32.67,99.79,-30.0,Mild
2,8.6,5.5,3.0,3,26.75,100.0,-30.0,Mild
2,8.6,5.5,3.0,5,25.5,97.29,-30.0,Mild
2,8.2,5.5,3.0,14,26.33,100.0,-30.0,Moderate
2,7.4,5.5,3.0,0,18.0,100.0,-30.0,Critical
2,8.6,5.5,3.0,6,26.67,100.0,-30.0,Mild
2,8.6,5.5,3.0,13,31.25,97.29,-30.0,Mild
2,8.6,5.5,3.0,18,34.83,100.0,-30.0,Mild
2,8.6,5.5,3.0,15,28.5,98.26,-30.0,Mild
2,8.6,5.5,3.0,2,27.83,100.0,-30.0,Mild
2,8.2,5.5,3.0,16,25.33,98.96,-30.0,Moderate
2,8.6,5.5,3.0,21,35.33,97.52,-30.0,Mild
2,8.6,5.5,3.0,10,39.17,99.31,-30.0,Mild
2,8.6,5.5,3.0,7,27.83,100.0,-30.0,Mild
2,8.2,5.5,3.0,12,24.75,93.97,-30.0,Moderate
2,8.2,5.5,3.0,11,27.0,96.88,-30.0,Moderate
2,8.6,5.5,3.0,1,29.58,96.39,-30.0,Mild
2,8.6,5.5,3.0,20,32.25,100.0,-30.0,Mild
2,8.6,5.5,3.0,4,21.92,92.42,-30.0,Mild
2,8.2,5.5,3.0,17,26.92,92.57,-30.0,Moderate
1,9.0,5.5,3.0,17,21.17,93.36,-30.0,Subclinical
1,9.0,5.5,3.0,19,18.58,91.44,-30.0,Subclinical
1,8.6,5.5,3.0,21,15.42,87.22,-30.0,Mild
1,9.0,5.5,3.0,20,24.67,97.75,-30.0,Subclinical
1,9.0,5.5,3.0,16,7.08,64.17,-30.0,Subclinical
1,8.6,5.5,3.0,18,21.67,87.38,-30.0,Mild
2,8.6,5.5,3.0,18,18.0,86.1,-30.0,Mild
2,7.8,5.5,3.0,10,18.0,52.0,-30.0,Critical
2,8.6,5.5,3.0,8,18.0,73.4,-30.0,Mild
2,7.8,5.5,3.0,21,18.0,57.03,-30.0,Critical
2,8.6,5.5,3.0,16,18.0,65.4,-30.0,Mild
2,8.6,5.5,3.0,1,18.0,100.0,-30.0,Mild
2,7.4,5.5,3.0,0,18.0,100.0,-30.0,Critical
2,7.8,5.5,3.0,3,18.0,59.97,-30.0,Critical
2,7.8,5.5,3.0,17,18.0,58.77,-30.0,Critical
2,8.2,5.5,3.0,13,18.0,65.83,-30.0,Moderate
2,8.6,5.5,3.0,7,18.0,100.0,-30.0,Mild
2,8.2,5.5,3.0,12,18.0,98.7,-30.0,Moderate
2,8.2,5.5,3.0,9,18.0,68.73,-30.0,Moderate
2,7.8,5.5,3.0,19,18.0,53.7,-30.0,Critical
2,7.8,5.5,3.0,2,18.0,55.97,-30.0,Critical
2,8.2,5.5,3.0,5,18.0,100.0,-30.0,Moderate
2,8.6,5.5,3.0,14,18.0,81.53,-30.0,Mild
2,8.6,5.5,3.0,6,18.0,100.0,-30.0,Mild
2,8.6,5.5,3.0,11,18.0,100.0,-30.0,Mild
2,8.2,5.5,3.0,15,18.0,67.73,-30.0,Moderate
2,8.6,5.5,3.0,20,18.0,73.03,-30.0,Mild
2,8.2,5.5,3.0,4,18.0,92.47,-30.0,Moderate
1,8.6,5.5,3.0,30,30.75,85.54,-30.0,Mild
1,8.6,5.5,3.0,30,28.58,84.68,-30.0,Mild
1,8.6,5.5,3.0,30,18.0,100.0,-30.0,Mild
1,8.6,5.5,3.0,30,32.83,93.68,-30.0,Mild
1,8.6,5.5,3.0,15,29.0,88.6,-30.0,Mild
1,8.6,5.5,3.0,20,29.67,100.0,-30.0,Mild
1,8.6,5.5,3.0,9,26.42,90.41,-30.0,Mild
1,8.6,5.5,3.0,30,33.58,89.12,-30.0,Mild
1,8.6,5.5,3.0,11,30.92,95.51,-30.0,Mild
1,8.6,5.5,3.0,1,28.33,94.02,-30.0,Mild
1,8.6,5.5,3.0,30,29.92,87.12,-30.0,Mild
1,8.6,5.5,3.0,30,33.67,93.92,-30.0,Mild
1,8.6,5.5,3.0,30,31.83,87.78,-30.0,Mild
1,8.6,5.5,3.0,30,33.5,85.79,-30.0,Mild
1,8.6,5.5,3.0,12,31.08,93.07,-30.0,Mild
1,8.6,5.5,3.0,30,31.08,84.03,-30.0,Mild
1,8.6,5.5,3.0,30,29.0,89.43,-30.0,Mild
1,8.6,5.5,3.0,4,33.67,100.0,-30.0,Mild
1,8.6,5.5,3.0,17,28.67,89.08,-30.0,Mild
1,8.6,5.5,3.0,30,26.0,90.39,-30.0,Mild
1,8.6,5.5,3.0,21,30.25,95.04,-30.0,Mild
1,8.6,5.5,3.0,30,25.92,85.31,-30.0,Mild
1,8.6,5.5,3.0,30,26.17,87.97,-30.0,Mild
1,8.6,5.5,3.0,30,28.83,84.79,-30.0,Mild
1,8.6,5.5,3.0,30,28.83,84.1,-30.0,Mild
1,7.8,5.5,3.0,0,58.33,100.0,-30.0,Critical
1,8.6,5.5,3.0,8,37.17,92.33,-30.0,Mild
1,8.6,5.5,3.0,14,31.17,95.23,-30.0,Mild
1,8.6,5.5,3.0,3,28.83,92.2,-30.0,Mild
1,8.6,5.5,3.0,30,27.75,89.68,-30.0,Mild
1,8.6,5.5,3.0,18,33.42,95.98,-30.0,Mild
1,8.6,5.5,3.0,2,27.83,91.77,-30.0,Mild
